热词,PC1,PC2
"跳跳,掉了,白发,出了,衣服,boss,打了,罗彩,九转,大肠,宕机,次数,螃蟹,只能,听不懂,OK,打完,打的,逞强,落泪,罗彩签,白夜,听懂,逆子,都没有,外观,舞阳,开服玩家,三次,签字",-4280952.618900156,-39757.966457639704
"傻狗,妖娆,配音,九转,大肠,好帅,佳佳,你知道,发现,姿势,刷抖音,狗子,快看,还会,嫂子,不像,撩妹,哈士奇,孟婆汤,小熊,公主,ing,帅哥美女,看我,多招,美女,喜欢,嫉妒,绝了,帅到",-3753229.0861799615,-23175.03421025668
"支持,医生,生命,救死扶伤,救人,抢救,底线,严查,病人,人才,老师,上课,教学,天职,点赞,配音,下课,医者仁心,严惩,校长,道德,学校,学生,好医生,同意,医者,学医,教授,处罚,人民",-990440.7788181361,-52112.00484999401
"笑死我了,倒头,年轻,配音,裁判,OK,年轻人,内蒙古,笑死了,宕机,解气,敌方,装甲,日本,宫本,廉颇,小虾米,纳闷,趴下,李白,反甲,匹配机制,笑了,调皮,我去,不一样,笑死,无敌了,真好,日本人",-2616734.6281515653,-50143.98407449615
"海南,回来,摆酒,牛逼,评论区,打奖,厉害,登顶,OK,骄傲,宕机,财富密码,几桌,珠峰,打个,我去,给你,成功,厉害了,老乡,文案,吹牛逼,登上,灵机一动,好厉害,兄弟,杀鸡,刷到,数字,发呆",-3894623.3531584684,-30225.370428472597
"老百姓,房子,房价,专家,主播,下跌,太对了,支持,买房,太好了,点赞,房产,房地产,的人,道理,损失,希望,你说,说得好,贷款,感谢,经济,砖家,套房,中国,买不起,支持主播,你点赞,银行,降价",-3607284.530132761,-30836.733808086614
"出汗,脖子,全身,后背,胸口,前胸,感谢,浑身,一动,后脑勺,都是,老师,鼻子,咋回事,手脚,原因,怎么回事,你说,头发,腋窝,从头到脚,地方,流汗,全中,额头,症状,咋办,满头大汗,不爱,冒汗",-1979212.90570206,-58176.02862798131
"OK,老片,蛋仔派对,宕机,卸载,第六人格,画质,金铲铲,学会了吗,发呆,学会了,九转,大肠,你的世界,蛋仔,化学,老师,视频,笑死我了,实验室,派对,实验视频,调皮,没教,铲铲,无敌,慈禧,感觉,疑问,化学实验",-1381626.8020814783,117968.03525640164
"孩子,弟弟,小孩,司机,拖拉机,哥哥,危险,看了,跑的,机灵,抱起,无人驾驶,农村,熊孩子,灵活,没事,孩子们,小孩子,扛着,跑了,感谢,奶瓶,驾驶员,大人,开车,爬起来,沟里,还好,音乐,担当",9767345.447285937,-56170.97411286886
"抄网,欧洲鳇,这是,鲟鱼,发呆,开天门,潜艇,钓鱼,巨物,合成,玩意,不行,龙王,飞天,钓起来,猎物,吃了,钓上来,看着,多大,感觉,蓝冠,波斯,俄罗斯,能不能,黑龙江,快点,老麻雀,火力不足,鱼鳞",7338053.361439548,-119094.24689002475
"报名,雇佣兵,中国,感谢,平安,俄罗斯,回来,多少钱,战场,归来,乌克兰,国家,参加,中国人,我去,活着,工资,我想,老兵,希望,生活,为了生活,可以去,战争,而战,不知道,招人,打仗,我也,的人",-2841395.780924245,-59081.564782918045
"电影,神剧,巴雷特,子弹,加特林,声音,盾牌,厉害,片名,好看,狙击手,一枪,车门,狙击枪,看了,打到,都是,片子,夸张,狙击,这是,狙击精英,纳米,危机,粉末,美女,效果,战场,打中,导演",6854742.99679135,-145209.5296743619
"海军,白衣服,中国,失误,中国军人,回去,骄傲,紧张,威武,军队,阅兵,彩排,感觉,指挥刀,热血沸腾,仪仗队,自豪,兄弟,亮剑,看得,帅气,点赞,祖国,致敬,霸气,国家,战士,估计,军人,白色",-1172701.632472021,-72079.8573485267
"外卖,冬眠,还在吗,转圈,后续,哥们,睡醒,熊说,感谢,食物,的外卖,大自然,馈赠,饿了么,还活着,大哥,送上门,没事,刚醒,睁眼,兄弟,点外卖,发呆,饿醒,装死,上树,送到,淘汰回放,笑死我了,灵机一动",-1716293.6652306393,-26438.730110726232
"投毒,小狗,毒死,判刑,伤害,下毒者,福宝,小熊,发声,严惩,下毒,院子,猖狂,东西,立法,动物,保护法,吃了,狗狗,蓄意谋杀,小动物,的人,拼命,支持,我家,感谢,小孩,不应该,毒狗,跟他",-44988.98649309389,186469.5584272379
"后妈,爱心,点赞,好人,感谢,一生,平安,惊讶,小姑娘,女儿,孩子,谢谢你,伟大的,抱拳,赞赞赞,抱抱,点个赞,好心,优秀,太棒了,就是这样,不想,家庭,广东,善良,真好,评论,给你,亲妈,不过如此",362223.97385958117,-78556.32606370929
"名场面,懒羊羊,好看,喜羊羊,记录,睡觉,爱看,就不会,打破,小时,好可爱,美羊羊,出自,打搅,被打扰,OK,宝宝,看过,灰太狼,草原,发呆,喜欢,场面,笑死我了,出处,躺平,小意思,表情包,宕机,猪头",-3692778.731232483,-38360.91258273422
"结婚,婚姻,羡慕,好美,婚礼,牢笼,好看,婚纱,幸福,好好看,好漂亮,盛装,出席,评论区,漂亮,新娘,幸福的,太美了,真好看,人间疾苦,梦幻,浪漫,很美,喜欢,希望,好美啊,结了婚,感觉,离婚,孩子",-354165.77633560635,-21736.654005844204
"睡不着,九转,大肠,吃了,起床,熬夜,刷抖音,饿了,睡觉,衣服,宕机,爬起来,暗中观察,睡了,上班,早餐,收拾,睡不着了,不想,喝了,没睡,回来,外卖,天亮了,冰箱,睡着,小时,裂开,发现,洗衣服",-2451272.1384462547,-20600.0408952695
"抱抱,爱心,感谢,烟花,戒指,棒棒糖,粽子,纸飞机,奥特曼,西瓜,巧克力,情书,can,dy,糖葫芦,平安果,圣诞树,栓Q,call,小黄鸭,love,you,赛罗,哥哥,你喜欢,是啊,调皮,茁茶,灵机一动,菜狗",-4596378.396464284,-37418.83046413054
"努力,玩枪,莫兰特,打球,小时,MV,喜欢,定律,素材,好帅,成功,感觉,励志,希望,轮胎,主播,不知道,隔扣,枪王,联盟,兄弟,很喜欢,你好,比赛,少年,扣篮,天赋,哭了,小助手,下赛季",-2877783.615589602,44692.24642815795
"东山岛,去过,芒市,搭子,海鲜,地方,民宿,带孩子,孩子,便宜,怎么去,东山,确实,消费,蹲个,漳州,吃海鲜,预算,不错,有没有,云南,福建,路费,说话,羡慕,回来,说走就走,有幸,吃到饱,好想",2766381.8055843674,-95994.31239167767
"皖北,山东,安徽,旱的旱死,南水北调,宿州,水位,长江,芜湖,大旱,河南,抗旱,抓鱼,地方,干旱,淮北,不下雨,感谢,皖南,来点,快旱,引江,亳州,下雨,徐州,一家三口,蚌埠,淮河,江苏,缺水",-298648.59544231836,-84078.6449869939
"感谢,医生,点赞,宝贝,孩子,平安,宝宝,好医生,菩萨,祈福,贵人,健康,爱心,伟大的,一生,宝宝加,平安无事,白衣天使,好人,小生命,健健康康,成长,有责任心,快点,加油宝贝,上世,遇上,致敬,婴儿,醒来",-2528660.959442731,-56826.462292006065
"澳门,灿烈,朴灿烈,几号,广东,音乐节,力丸,赞多,谁懂,广州,出发,搭子,快去,男故,请问,出场,哭死了,场馆,内搭,拍照,硬控,陪我,青岛,错过,赫海,低价,蛮想,脆骨,猪头,我可以",-4105269.1466253847,-40482.344679717076
"OK,韩国,宕机,发呆,我去,刷到,学历,签证,快去,快办,本科,大专,告诉我,想办,九转,大肠,躺平,不去,办签证,完了,没钱,卧槽,快点,日本,刚满,不想,我想,出去玩,给我,调皮",-3758735.3611704083,-33297.53713090017
"星爷,周星驰,电影,偶像,喜欢,长大,感觉,样子,看过,成龙,骨髓,经典,最帅,明星,头发,四大天王,好喜欢,年轻,好像,很帅,皇上皇,是因为,男神,功夫,自卑,不喜欢,哭了,可不是,影帝,撒贝宁",746342.3445954127,-53851.45741353279
"爱心,感谢,中国,抱抱,中俄友谊,朋友,北京,平安果,中俄,谢谢,咖啡,长存,你好,万岁,友谊长存,祝福,祖国,惊讶,灯笼,点赞,好朋友,友谊,战神,英拉,祝你,人民,美女,开心快乐,漂亮,大帝",-1658407.823982974,-60691.6045231481
"漫长,季节,故事会,繁花,彪子,繁华,感觉,电视剧,演技,看了,插画,秦昊,画风,看过,白玉兰,好看,插图,意难平,都是,范伟,风格,马龙,德兰,喜欢,马队,值得,想起,不服,深刻,实在",-2132621.23612796,-65132.95554955654
"饺子,饺子汤,小孩,煮饺子,宕机,原汤,原食,面汤,饺子汁,给你,大学生,水饺,调料,蒸饺,发呆,九转,大肠,倒掉,好可爱,酸汤,可乐,可能是,孩子,喝的,汤饺,紫菜,理解,做的,脑子,暗中观察",-89445.61889519729,9296.612967658104
"成功,成功了,搞定,一次成功,放到,我成功了,正确,算不算,上了,可以吗,三次,感谢,到位,对齐,简单,太简单了,爱心,挑战成功,好了,点赞,搞定了,我试,成了,满分,放在,不难,红心,放正,完美,对了",-3887497.6797456564,-41988.74111494967
"好看,女儿,不好看,小棉袄,衣服,闺女,拉帮结派,一家三口,发呆,宝贝,三人,好看的,父女俩,敷衍,九转,大肠,微信群,有点好笑,网友,都说,风扇,给我,惊讶,好可爱,交给,漏风,不想,好像,儿子,道理",170274.7404685747,-72853.23152291523
"笑死我了,起飞,立正,打到,宕机,职业,笑死了,队友,打成,日本,小伙,球拍,抽象,调皮,九转,大肠,打羽毛球,OK,笑死,开心,很疼,甜妹,被打,对不起,羽毛球,比赛,屁股,打弯,飞起来,痛击",-3665087.157112764,-30760.31807630735
"领奖,清华,冠军,太理,广工,太原理工,拒绝,陈磊,输了,教练,赢了,比赛,暂停,国豪,北大,第二名,上台,请求,堂堂正正,靠实力,全国,球员,离场,含金量,夺冠,好像,总冠军,希望,篮球,生源",-954597.2727310127,-82124.031586259
"升学宴,孩子,人缘,好意思,收礼,随礼,升学,原因,人品,幼儿园,不去,不知道,小学,参加,不来,考上,收钱,段子,结婚,不好,血压高,考了,我家,办事,分数,礼尚往来,有事,证明,通知,这是",197007.0787050156,-47816.33012579235
"小孩,好帅,打羽毛球,羽毛球,好厉害,厉害,感觉,童子功,帅到,发呆,打球,宕机,捡球,太帅了,打的,破防了,我去,九转,大肠,发球,打不过,OK,喜欢,儿子,牛逼,朋友,孩子,暗中观察,好牛,真帅",6669711.855844475,123964.62851660626
"四川,考生,OK,深山,重庆,本科,大山,孩子,四川人,录取率,走进,高考,人生,背时,大专,高中,专科,调皮,大学,成都,学校,中考,九转,大肠,绵阳,宕机,打工,文科,倒数第一,四川高考",-2890178.4160883278,-5499.247515585928
"陪根,兄弟,男人,没有钱,中东,男闺蜜,哥们,剧本,大市场,婷婷,哭了,段子,前行,奋进,远山,希望,的人,长春,利群,女人,头发,快乐,解决,培根,不值得,感觉,真男人,玉溪,钱能,前女友",5584470.775198193,110881.86670502016
"退休金,快乐,没钱,退休,活得,有钱,老人,工资,年轻人,农村,老年人,说话,的人,道理,养老金,腰疼,老头,农民,活着,健康,试试,没有钱,生活,大爷,感谢,通透,不快乐,干活,身体,都是",4613225.817497227,-27635.580619744247
"不一样,文笔,文字,想的,爸爸,长大,感觉,人生,刷到,细腻,妈妈,的人,漳州,世界和我,写的,世界,文案,让我,大人,我爸,思想,工作,父母,希望,落泪,共鸣,哭了,逞强,共情,发现",-3552184.159776926,25177.6324837856
"感谢,好人,一生,平安,美女,点赞,善良,老人,女士,电梯,的人,女人,危险,女子,爱心,头发,积大,见义勇为,最美,好女人,好人好报,谢谢,致敬,老人家,中国,福报,善有善报,女孩,姑娘,积德",121259.98864022363,-69081.91296169246
"爱心,地方,感谢,这是,中国,火车,电脑,点赞,合成,画面,是真的吗,祖国,出洞,假的,隧道,抱抱,铁路,壮观,工程师,中国人,平安果,设计师,蛇洞,视频,不可能,山洞,设计,重庆,了不起,技术",-1534864.4994492303,-61644.633503531106
"熄火,没油,估计,大哥,后续,开完,完会,下车,出不去,咋办,人才,酒驾,开会,一句,上车,抽根烟,开车,开了,灭了,会是,吓死,问题来了,原版,难缠,推车,开走,地方,绕来,骨头,喝酒",-279670.6253856458,-55317.437330344954
"OK,空气,一人,求超越,宝宝,宕机,看我,柠檬,橙子,就行了,方式,长按,调皮,还能,找到,九转,大肠,我能,我可以,切成,冷白皮,两片,切出来,不让,切到,抽烟,这是,极限,冷知识,按住",2135146.7608518694,-96324.91712809459
"快乐,男人,开车,水坑,看着,很简单,简单,开心,孩子,车主,涉水,快乐呀,少年,感觉,好快乐,不知道,快乐了,心态,个头,危险,笑了,咋办,车轮,羡慕,看得,好像,想玩,快乐就是,举报,好好玩",-1658090.4769362495,14867.767125875536
"老师,笑死我了,速写,屁股,笑死了,手刃,我画,打苍蝇,集训,救命,笑疯了,想到,宕机,美术生,学生,只能,好好笑,美术,点评,让我,想起,九转,大肠,哈哈笑死,笑点,发现,我去,声音,自然,痴呆",-3449782.7212519227,-22189.519958392488
"孩子,别哭,复读,读书,哭了,努力,大学,专科,出路,行行出状元,一年,大专,家长,考上,感谢,顺其自然,压力,我儿子,高考,分数,安慰,难过,爱心,学校,不好,考了,小孩,学习,父母,成绩",-2152969.9910011482,-64842.51939740818
"钓鱼,放空,快乐,喜欢,感觉,空军,钓鱼人,回家,去钓鱼,不想,钓到,放松,理解,平静,钓鱼佬,男人,不懂,时间,享受,小鱼,下雨,大鱼,鱼漂,小时,不到,的人,烦恼,开心,鱼竿,压力",-3025287.081906271,-48956.24862958187
"鳄鱼,鸭子,扬子鳄,猪婆龙,喂猪,声音,九转,大肠,发呆,宕机,这是,老家,我家,叫法,宠物,小狗,喂鸡,玩意,保护,农村,呼唤,我以为,沼泽,来来来,面子,喂鸭子,托比欧,废物,叫声,吃饭",7148944.699723883,30768.57141998542
"喝酒,喝醉,喝醉了,喝多了,帮你,回忆,喝多,喝醉酒,的人,感觉,醉酒,不可怕,喝了,喝成,男人,喝完,好东西,视频,小趴菜,干过,给我,就怕,丢人,放松,可怕的,酒文化,发酒疯,人生,不知道,快乐",-1779804.9598095035,-59120.23548227271
"爱心,美女,太对了,你说,感谢,道理,老公,舍不得,男人,女人,孩子,垃圾,谢谢你,妹妹,善良,忍让,谢谢,对了,你点赞,好马,不吃,回头草,说得对,说得好,咖啡,记住,表白了,给我,不想,带缘",-3867349.701213955,-48341.89423796555
"链接,外套,裤子,姐姐,衣服,好看,感觉,有链接,好好看,喜欢,小狗,帽子,骗人,女生,宝宝,老公,猪头,想要,好帅,穿搭,手机壳,好酷,好喜欢,改成,蜜蜂狗,看了,男生,看你,穿上,适合",-3448920.0278488863,-31367.61837436162
"发电报,我家,宕机,电报,狸花,黑猫,好可爱,组合,小猫,发呆,猪头,这是,标配,九转,大肠,city,翻译,睡觉,用户,猫猫,好像,暗中观察,小鸟,交流,狸花猫,加密通话,梨花,搭配,疑问,ing",-1269714.9970821673,171118.52426505333
"儿子,好像,爸爸,妈妈,酷酷,好帅,感觉,幸福,第一眼,看成,有爱,自然,画面,父子俩,孩子,抓拍,摄影师,加鸡腿,大手拉小手,我家,妈耶,链接,灵机一动,我以为,李现,好听,和儿子,打扮,大了,霍建华",-3366934.7429798367,-54544.136655220726
"生死,高下,钓鱼,大哥,鱼竿,这是,下水,飞天,后续,钓鱼人,鱼钓人,钓友,精神,人没了,跑了,致敬,拔河比赛,三天,灵机一动,蛋皮,起立,还是鱼,水里,多大,快用,条鱼,钓上来,溜鱼,淹死,我就是",7840595.9545173645,-24843.43995550718
"宝宝,爱心,好可爱,小宝贝,小宝宝,母爱,奶瓶,奶粉,孩子,感谢,母乳,真可爱,宝贝,妈妈,母亲,可爱的,的母亲,母爱伟大,这是,奶瓶子,小朋友,抱抱,保存,长大后,伟大的,女孩,吃奶,力气,喝的,喝奶",163296.79584506247,-73057.16816874177
"原图,好看,喜欢,滤镜,感觉,发呆,玉足,OK,脚趾,好吃,感谢,左滑,放大,爱看,脚毛,爱心,更爱,阿尔卑斯,教皇,食物,特写,XEva,睡不着,对暗号,地瓜,有浮力,一个女人,你看,性感,cos",-3869523.002309908,25435.75839393856
"蜂鸟,中国,见过,大叔,太阳鸟,没见过,悬停,有灵,大自然,蛾子,小鸟,拍到,见到,画面,可惜,记得,大哥,动物,小精灵,好美,都说,贵州,天蛾,来我家,视频,很小,坐标,不知道,蚊子,九转",-151262.04918910563,-51610.441554000834
"保安,小区,物业,的人,业主,感谢,正当防卫,杀人,幸福,退让,底层,出门在外,尊重,社会,夫妻,戾气,原则,生活,吓人,现在的人,退一步,不知道,取消,发呆,海阔天空,出门,压力,冲动,防卫过当,平安",7573920.209542887,-53741.06799977326
"cos,我爸,宕机,揽活,是吧,请问,陆言,陆上锦,看不到,陆氏,集团,锦哥,做好,干到,一家子,鹤岁,调皮,陈天,爱睡觉,YT,青虞,世纪,饼干",-4329477.454029544,-35959.91982396813
"长白山,朋友,OK,缺钱,去过,不见不散,小哥,带我去,生日,别搞,十年之约,有没有,热血沸腾,不缺钱,张起灵,调皮,带你去,到时候,天池,世界,好想,不缺,出发,上班,攒钱,钱包,盗墓笔记,宕机,猪头,灵机一动",-1887277.3627101388,88648.35088950943
"天气预报,预报,有雨,天气,到位,不准,下雨,解释,没毛病,分析,阵雨,道理,人才,中雨,小雨,暴雨,大雨,理解,山东,气象,气象局,没雨,太有,透彻,太对了,你说,雷阵雨,准确,河南,气象台",-839001.9660956822,-68481.91002494362
"不错,师傅,框架,木方,门头,规范,做法,手发,平凡,伟大的,袁总,学的呀,做的,抱拳,手法,农村,工地,不行,边墙,干了,敬职,敬业,的人,老左,手脚,麻利,手艺,成型,水平,风干",3094646.666969982,-131033.7010703685
"赌博,有钱,戒赌,的人,赌徒,不赌,炒股,输了,人生,没钱,兄弟,黄赌毒,十赌九输,赌了,远离,孩子,朋友,东山再起,妻离子散,赌输,感谢,离婚,戒了,借钱,远离赌博,戒不掉,前夫,老婆,打麻将,赌钱",5701073.351864988,-134912.55017297564
"吃了,不能吃,生菜,怀孕,韭菜,苦瓜,抖音,吃的,不吃,茄子,孕妇,医生,南瓜,能吃,空气,放屁,没事,打农药,全吃,你说,香菜,孩子,饿死,升糖,适量,苦菊,我爱,忌口,蔬菜,建议",1949121.5689975768,-74106.73212593971
"水里游,大哥,体重,这是,海豚,重庆,退钱,肚子,笑得,喝饱,教练,海底捞,小伙子,感觉,的人,超过,玩过,笑死我了,山西,适合,肚子疼,笑死,飞不起来,体验,水上漂,笑死人,笑死了,广东,江苏,陕西",-972101.1395306322,-43355.55389180745
"美女,爱心,感谢,孩子,坚强,点赞,真棒,你好,最棒,你真棒,能干,女人,姑娘,太棒了,好棒,了不起,平安果,你点赞,抱抱,身残志坚,美满幸福,生活,阳光,敬佩,自强不息,历害,勇敢的,的人,可爱的,祝你幸福",-1231279.2225142173,-73347.02151636193
"一集,OK,笑死我了,真的假的,老戏骨,古筝,计划,表演,老艺术家,好点,素材,艺术家,蓝牙,世界,小心,最线,实物,吓死我了,给线,来点,掌声,妈妈,过不去,绕个,hhh,isa,yolo,努力,有限,小羊",-3523395.3644425008,-3319.564513698235
"感谢,找我,爱情,有情人终成眷属,希望,我爱的人,不认识,感动,爱着,阿姨,的人,好感动,真爱,人来,场面,太感人了,初恋,感情,眼泪,在一起,回忆,男人,看了,泪流满面,看过,刻骨铭心,老人,节目,好感,不知道",-2135104.947436582,-66479.54838804805
"爱看,强制爱,张凌赫,这是,好看,苦果,谢危,九转,大肠,脖吻,感觉,牛牛,啊啊啊啊,OK,喜欢,爽了,强吻,好爽,让我,小说,看了,导演,告诉,女主,男主,会员,家人们,赛道,霸道,发呆",-3626482.7034853688,-39544.34627268286
"OK,肚子,花钱,全吃,男人,妈妈,东西,小卡,全炫,放心,全买,时代峰峻,茉莉蜜茶,调皮,吃了,馋丫头,我妈,就怕,感谢,我花,一分,不想,小说,茉莉花茶,vcr,谷子,眼含,热泪,干饭人,买谷",-3665059.3253043373,-24030.557618158764
"推给,学学,我老公,老公,随便,学习,才华,学着点,干嘛,一身,暗中观察,不想,生活所迫,男人,媳妇,干啥,好好学,不吃,用户,出门,不知道,喜欢,灵机一动,宝宝,男朋友,不到,吃什么,你看,化妆,我想",-801832.7989171189,10307.815338293796
"妈妈,妹子,女神,国抖,大妹子,好美,这是,喜欢,洋抖,姐姐,感觉,卧槽,陆抖,中国,我去,猪头,美的,太美了,好像,太洋,气了,爱心,说中文,听懂,干洋抖,抖吧,级别,抖音,有品,中国人",-4579484.91109962,-17936.105509820904
"7k7k,喜欢,小众,感觉,游戏,OK,喜欢玩,我也是,盗版,玩的,不喜欢,k7k,宕机,觉7,不知道,小游戏,高级,是因为,名字,好好吃,爱玩,界面,发现,九转,大肠,好像,电脑,我妈,盗版网站,没人玩",-2878891.5597949736,-40486.50788657989
"文案,幸福,好了,遇见,成长,幸福的,总说,缘分,遇见你,抱抱,宝宝,中痛,却说,元素,相遇,刚刚好,你说,早点,希望,喜欢,时间,我不想,经历,好像,在一起,过的,珍惜,痛苦,相爱,变得",-3203462.761220075,92768.67203447141
"在哪,抽了,发呆,结婚,明白,伴娘,想不明白,没想,在哪里,不知道,宕机,凭什么,想不通,伴郎,学会了,哥们,喝了,九转,大肠,牛逼,两包,输在,输在了,我输,暗中观察,兄弟们,报警,学会了吗,对象,我差",2197612.699709121,-6682.082362225716
"拒绝,女色,做起,不白看,好看,聊天,你点赞,漂亮,男人,越好,喜欢,振兴中华,婚纱,不到,好美,真好看,感谢,河南,色狼,美女,找个,有吗,建设,中华,好人,彩礼,大叔,老公,好漂亮,河北",-1083882.2212997833,5446.4562493556805
"大爷,喝酒,白酒,喝了,感觉,大口吃肉,姑娘,山东,大口,豪爽,喝的,的人,朋友,女人,妹子,喜欢,身体,羡慕,男人,洒脱,光头,九转,大肠,兄弟,不香,我喜欢,女孩子,酒精,女生,欣赏",3579172.5247300714,-80502.7276972636
"惩罚,晚睡,熬夜,记忆,死去,几万人,早知道,难受,真神,小可爱,OK,睡了,突然攻击,抖音,忘了,梦回,九转,大肠,攻击,刷抖音,暗中观察,好听,耳朵,代价,一个人,我错了,这是,不该,打死,划走",-2294600.65252279,24788.36320044884
"点赞,好人,大姐,弟弟,一生,平安,姐弟,感恩,的人,善良,你点赞,孝顺,感谢,事理,一字不落,感动,做的,糊涂,儿子,姐弟俩,女儿,通情达理,好警察,姐姐,女婿,泪目了,辛苦,理解,亲情,是个",1997095.2553418558,-77517.0020999751
"这是,水库,吃不完,好吃,人比,鱼多,大鱼,泄洪,感谢,抓鱼,大的,地方,好大,多鱼,发财了,一条,吃鱼,过瘾,位置,成精,养鱼,吃了,钓鱼,的人,老板,国家,看着,发个,回去,哇塞",-2692046.6088021495,-59059.97879361379
"相声,经典,苗阜,山本56,老郭,看了,德云社,喜欢,王声,井上,百看不厌,点赞,满腹经纶,日本,事实,精典,刷到,技术,这是,三本,听过,属实,太有,更正,讲述,郭德纲,斗门镇,小野,捧哏,陕西方言",-3098992.460461702,-50868.45094709632
"就是你,星座,评论区,狮子,处女男,就是这样,水瓶,射手,天秤,男人,摩羯男,感觉,男朋友,双鱼男,白羊,天蝎男,男生,牛男,女生,前男友,双子男,巨蟹男,我老公,的人,没错,分手,宕机,这不,都是,男的",-1386465.6366134444,-14083.66706604461
"自来也,佩恩,求求你,别杀,OK,老师,几楼,孩子们,别怕,天道佩恩,笑死我了,王晓婷,奶奶,抚摸,奥利给,大菠萝,下雨了,木叶,求你,痛苦,老天爷,太好了,对吗,求求你了,世界,求你了,神罗天征,九转,大肠,说话",-4350153.567425926,-36282.904103835725
"diss,asen,杨和苏,digi,桌子,OK,黑料,活死人,beef,高级,法老,说唱,八贼,看不到,mercy,还能,beat,麻瓜,听感,爆杀,发呆,Asen,谢帝,大战,结束了,土黑娃,出来了,低级,制衡,不行",-4243471.798347831,-38148.970783431236
"新手,锁鞋,头盔,骑车,不带,上锁,不戴头盔,不穿,一看,波加查,不带头盔,喜欢,就不会,环法,真的帅,抖音,公路车,翘头,波波,精神小伙,温格高,c68,拉爆,显眼包,装备,涂装,OK,这是,冠军,不拉几",-3687461.3907039044,-50154.25967884809
"孩子,善良,老板娘,的人,外卖小哥,底层,感谢,都是,小孩,长大,好人,外卖,生活,社会,有爱,美团,仗义,狗辈,老百姓,外卖员,送外卖,温暖,中国人,人间,小哥,接力,中国,生活不易,漂亮,宝宝",-3397891.4418386174,-37845.63046060804
"羡慕,记得,玩到,结婚了,产品,精选,青梅竹马,好合,逞强,落泪,好棒,恭喜,罗罗,幸运,虾仁,和平,冰块,干饭人,食品安全,重要性,牛逼,都行",-4463767.881511176,-43146.98414045455
"拉腿,瓢盆,好看,太阳神,逆水寒,好美,好像,好高,关注,发呆,感觉,路人,多高,九转,大肠,cos,锅碗,宕机,姐姐,大长腿,漂亮,郭婉,好漂亮,好好看,视频,记得,手机,高跟鞋,喜欢,美女",6579623.783625288,46099.64489129063
"OK,喜欢,好帅,老公,李逍遥,玩曜,有没有,宝宝,西施,调皮,皮肤,全皮,东方曜,王者,猪头,玩家,最帅,刷到,感觉,太帅了,我老公,逍遥,爱心,真帅,曜崽,很喜欢,咒骂,爸爸,真帅啊,做的",-3888791.503228893,10922.420047152002
"晶晶,郭晶晶,霍家,骄傲,自豪,儿媳妇,老爷子,豪门,一家人,爱心,嘴角,儿子,霍老,点赞,霍启刚,一脸,巴黎,提到,儿媳,老先生,奥运会,样子,地位,爱国,祖国,好开心,开心,压不住,媳妇,上扬",409650.11277565174,-76989.96629609457
"猫粮,吃的,小猫,我家,豆皮,变小,宕机,不养,好可爱,吃饭,长大,不吃,九转,大肠,疑问,猫猫,肚子,猪咪,长腿,暗中观察,不爱,换了,猪头,发呆,挑食,这是,干饭,肚皮,能吃,半挂",1844517.5634765923,99758.44797005798
"蛋蛋,流量,ett,蛋总,视频,it,video,宠粉,ie,干饭人,you,finish,What,这是,我的姐姐,小男孩,OK,oh,It,主播,迄今为止,thank,very,洋文,听不懂,妈妈,哐哐,更新,拍照,按成",-3014660.644588059,-29891.429993989266
"好可爱,太可爱了,可爱的,喜欢,老头,小老头,普京,外国,老可爱,感觉,baby,霸气,男神,这是,普京大帝,好喜欢,幽默,的人,小动作,小可爱,表情,真可爱,也有,好想,小表情,老头子,超可爱,外国人,男人,很可爱",-3188280.624034297,-45291.6971521035
"过年了,河南,过年,想家,感觉,别搞,回家,想回家,刷到,回家过年,人间烟火,回去,山东,大集,好像,安徽,家乡,老家,怀念,赶集,孩子,抖音,气氛,好喜欢,哭了,喜欢,地方,回家了,新年快乐,回老家",-2204269.6757027367,41266.79475100134
"好幸福,幸福,哭了,ber,落泪,羡慕,大哥,感觉,抱抱,视频,二哥,做大做强,小何,弟弟,逞强,小童,一博,演唱会,利好,好想哭,好想,幸福的,笑着,嫉妒,看着,啾咪,眼含,热泪,种地,追着",-3892694.0143184066,16142.742746324024
"感谢,真爱,爱情,新娘,女人,幸福,感动,女孩,的人,新郎,善良,是真爱,人间,点赞,真情,一生,一路走好,姑娘,这是,世间,现实,平安,男人,好人,好感动,爱心,看着,有情有义,眼泪,男孩",-955805.888295643,-58943.827605797735
"OK,宕机,太宰,感觉,九转,大肠,笑死我了,看了,中也,ooc,太宰治,裙子,青花鱼,甜滋滋,笑死了,ing,爱丽丝,好好笑,好看,文野,洁癖,不吃,AAA,大妹子,chuya,走上,原作,爆改,符合原著,cp",-4067852.617165638,30130.09277265211
"感谢,文在寅,爱心,和平,世界,美国,世界和平,政治家,和平万岁,不用翻译,韩国,人民,朝韩,温馨,求歌名,希望,万岁,点赞,战争,画面,和平相处,翻译,和平共处,韩朝,民族,友谊,大团结,和平使者,友谊长存,场面",-2488076.027861331,-44392.161768003825
"炸裂,独眼龙,电影,没看懂,拔河,头像,韩国,金基德,剧情,三个,看不懂,宕机,收件人,不详,逆天,眼睛,发呆,乱七八糟,九转,大肠,儿子,表达,名字,韩国人,日本,片子,好看,忍不住,看了,狗狗",-1351051.0953260083,-68837.74325748316
